origem,segmento,cnpj,razao_social,nome_fantasia,uf,municipio,situacao,data_situacao,data_inicio,capital_social,cnae_principal,email,ddd1,tel1,socios,score,sinal_grupo_spsav,sinal_site,sinal_nome,sinal_noticias,socio_comum,evidencia_site,evidencia_noticias
INCUMBENTE,Sociedade Corretora de TVM,61723847000199,NEON CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,"",SP,7107,02,20051103,19681015,,6612601,DOCUMENTOS-JURIDICO@NEON.COM.BR,11,48619331,PEDRO HENRIQUE DE SOUZA CONRADE | JAMIL SAUD MARQUES | CRISTIANO FERNANDES DA SILVA | FERNANDO HENRIQUE MONTANARI DA MOTA | FERNANDO CARVALHO BOTELHO DE MIRANDA | MARCOS MULLER LOPES FONSECA | RAMON MARTINEZ RIBEIRO NETO | FABIOLA BIANCA GONCALVES LIMA MARCHIORI,0,0,0,0,0,,https://neon.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,74828799000145,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,NBC BANK,RS,8801,02,20051103,19960911,,6422100,atendimento@nbcbank.com.br,51,32204000,RICARDO MANUEL DOLDAN PEREZ | FERNANDO DANIEL HERRERO PORTILLO | JORGE OMAR ESTIGARRIBIA SANABRIA | RODRIGO FERNANDO ORTIZ FRUTOS,0,0,0,0,0,,https://www.nbcbank.com.br,"Não foram encontradas informações sobre a instituição financeira brasileira 'NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO' ter anunciado, lançado ou estar construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Sociedade Corretora de Câmbio,68742204000131,NUMBER ONE SOCIEDADE CORRETORA DE CAMBIO LTDA.,"",RJ,6001,02,20040828,19930121,,6612603,ADMINISTRACAO@NUMBER.COM.BR,21,39831000,CONFIDENCE SOCIEDADE CORRETORA DE CAMBIO S.A. | CHRISTIAN REINHARD THEODOR STIER | DANILA SOTERRONI RODRIGUES | MOISES BIZERRA DA SILVA | JULIO CORREA SIMOES,0,0,0,0,0,,https://www.number.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,11495073000118,OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OUROMINAS,SP,7107,02,20100114,20100114,,6612602,COMPLIANCE@OUROMINAS.COM,11,99999999,DACOM HOLDING FINANCEIRA LTDA | ELSON DO NASCIMENTO NUNES GUSMAO | PRISCILA SOUTO BRANDAO MUNIZ,0,0,0,0,0,,https://ourominas.com,"Não há evidências diretas nos resultados da busca de que a 'OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Banco Múltiplo,60850229000147,OMNI BANCO S.A.,"",SP,7107,02,20051103,19551028,,6422100,NUCLEOFISCAL@OMNI.COM.BR,11,33653500,NELSON ROSA JUNIOR | MARCIO LUPPI PIMENTEL | MURILO SILVERIO | HEVERTON PESSOA DE MELO PEIXOTO,0,0,0,0,0,,https://rebrand.ly,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,01582158000180,OPPORTUNITY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OPPORTUNITY DTVM,RJ,6001,02,20031004,19961204,,6612602,GR.SOCIETARIO@OPPORTUNITY.COM.BR,21,38043700,DORIO FERMAN | SIMA ESTHER FERMAN | SERGIO BOUQVAR | DIOGO ALEXANDRE DE MELO BAHIA | NORBERTO AGUIAR TOMAZ | ITAMAR BENIGNO FILHO | ANA CAROLINA DE OLIVEIRA SILVA MOREIRA LIMA,0,0,0,0,0,,https://www.opportunity.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,13673855000125,OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,OSLO DTVM,SP,7107,02,20110511,20110511,,6612602,"",11,28232850,HENRY SINGER GONZALEZ | BENEDITO CESAR LUCIANO | VICTOR HIDEKI OBARA | NELSON SANTUCCI TORRES | ARIANA RENATA PAVAN | PEDRO CARLOS BATISTA JOURDAN FILHO | BRUNO GOMES DIAS DA MOTTA | CLAUDINE ICHITANI KOIDE | LAIS CODECO CARVAS | PAULO OTAVIANO DA SILVA | RODOLFO NOVELLO GUIMARAES CENDON,0,0,0,0,0,,https://www.oslodtvm.com,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,78632767000120,OURIBANK S.A. BANCO MÚLTIPLO,OURIBANK,SP,7107,02,20051103,19691003,,6422100,ADMINISTRATIVO@OURIBANK.COM,11,40814444,DANIEL OVADIA ASSINE | BRUNO LUIGI DE MEDEIROS FORESTI | CHARLES ASSINE | EDILSON CIRO ROMOR GUIDINI | RICARDO RUSSO NASCIMENTO | NESSIM ABADI | DANIEL PONCZYK | REGINALDO MARINHO FONTES | MAURICIO EDUARDO FERREIRA | ALEXANDRE DE PRAXEDES,0,0,0,0,0,,https://www.ourinvest.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,62667674000100,OXY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,OXY DTVM S.A,RS,8801,02,20250911,20250911,,6612602,LUFE.CARCHEDI@OXYCREDITOIMOBILIARIO.COM.BR,51,35156200,LUIS FELIPE CARLOMAGNO CARCHEDI | LISIANE MIGUEL WILKE | LISANDRA UGHINI,0,0,0,0,0,,"",erro: 'candidates'
INCUMBENTE,Sociedade Corretora de Câmbio,04062902000103,OZ CORRETORA DE CÂMBIO S.A.,OZ CAMBIO,SP,7107,02,20000926,20000926,,6612603,FINANCEIRO@OZCAMBIO.COM.BR,00,99999999,ANTONIO JOSE FERREIRA FILHO | ADEZIO OLIVEIRA SOARES | JOSE CLOVIS RODRIGUES DA ROCHA | RAISSA CAROLINA PEREIRA FLORENCE | RODRIGO XAVIER SOARES,0,0,0,0,0,,"",erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,73279093000109,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,"",SC,8177,02,20050924,19930823,,6612602,CONTABILIDADE@PACIFICINVEST.COM.BR,49,35214030,PEDRO JOSE TELESCA | NELI LUCIA TRAVERSSINI | FDM PARTICIPACOES LTDA | TAILA HACK ARRUDA | HELUANA PIGATTO DA SILVA | EDNILSON DE SOUZA | CAROLINE HACK,0,0,0,0,0,,https://www.pacificinvest.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,14388334000199,PARANÁ BANCO S.A.,PARANA BANCO,PR,7535,02,20051103,19770505,,6422100,SAC@PARANABANCO.COM.BR,41,33519899,ANDRE LUIZ MALUCELLI | CRISTIANO MALUCELLI | MARCELO MARTINS DE PAULA | VARLEY ANTONIO SARZI | HILARIO MARIO WALESKO | LEONARDO DEEKE BOGUSZEWSKI | OSVALDO BRUNO BRASIL CAVALCANTE | GUILHERME MALUCELLI GOBBO | RAFAEL COELHO SANTA RITA PEREIRA | ALCIMARA LUIZA DA SILVA,0,0,0,0,0,,https://www.paranabanco.com.br,"Não foram encontradas evidências diretas de que o PARANÁ BANCO S.A. tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 nos resultados da pesquisa."
INCUMBENTE,Sociedade Distribuidora de TVM,17343682000138,PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,"",RJ,6001,02,20051103,19710428,,6612602,DIRETORIA@PENTAGONOTRUSTEE.COM.BR,21,33854565,MARCO AURELIO MACHADO FERREIRA | MARCELLE MOTTA SANTORO | KAROLINA GONCALVES VANGELOTTI,0,0,0,0,0,,https://www.pentagonotrustee.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,09516419000175,PICPAY BANK - BANCO MÚLTIPLO S.A,"",SP,7107,02,20080407,20080407,,6422100,NFE@PICPAYBANK.COM,11,40048000,ANDERSON ANDRADE CHAMON DO CARMO | EDUARDO CHEDID SIMOES | FERNANDO ABE OHARA | MARCELO MOREIRA BELLA | THIAGO DANIEL | SIMAO LUIZ KOVALSKI | ALEXANDRE MOSHE PARCZEW | ANDRE AUGUSTO CAZOTTO | DANILO ALEIXO CAFFARO | JOAO ANDRE CALVINO MARQUES PEREIRA,0,0,0,0,0,,https://www.picpay.com,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,07138049000154,PICPAY INVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,LIGA INVEST,SP,7107,02,20041214,20041214,,6612602,AJUDA@LIGAINVEST.COM.BR,11,94257549,PICPAY INSTITUICAO DE PAGAMENTO S/A | EDUARDO CHEDID SIMOES | THIAGO DANIEL | DANILO ALEIXO CAFFARO | JOAO ANDRE CALVINO MARQUES PEREIRA | ANDRE AUGUSTO CAZOTTO,0,0,0,0,0,,https://picpay.com,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,92236777000178,PINE INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,"",SP,7107,02,20051103,19700220,,6612602,RECEPCAO@PINE.COM,11,33725200,BANCO PINE S/A | NOBERTO NOGUEIRA PINHEIRO JUNIOR | RODRIGO ESTEVES PINHEIRO | GUILHERME VIEIRA NEVES | ALCIDES ROBERTO ROCHA | GERSOM PEREIRA PRECARO | RICARDO DE CASTRO BAMPA,0,0,0,0,0,,https://www.pine.com,"Não foram encontradas evidências de que a 'PINE INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Sociedade Corretora de TVM,00806535000154,PLANNER CORRETORA DE VALORES S.A.,PLANNER,SP,7107,02,20050827,19950911,,6612601,CORPORATIVO@PLANNER.COM.BR,11,21722600,CLAUDIO HENRIQUE SANGAR | CLAUDIA SIOLA CIANFARANI | DOUGLAS CONSTANTINO FERREIRA | CARLOS ENRIQUE PEREIRA MELO | EMERSON GONCALVES DA SILVEIRA | GABRIEL NUNES DOS REIS | DOUGLAS DE SOUZA AGUIAR JUNIOR | JAILSON FERREIRA DA SILVA,0,0,0,0,0,,https://www.planner.com.br,"Não foram encontradas evidências diretas de que a 'PLANNER CORRETORA DE VALORES S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 nos resultados da pesquisa."
INCUMBENTE,Sociedade Distribuidora de TVM,40303299000178,PORTOPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,"",SP,7107,02,20051103,19910910,,6612602,ARQ.EXP@PORTOSEGURO.COM.BR,11,23932127,CELSO DAMADI | ADRIANA PEREIRA CARVALHO SIMOES | TIAGO VIOLIN | RAFAEL VENEZIANI KOZMA | MARCOS ROBERTO LOUCAO | NELSON SANTOS AGUIAR | PORTO NEGOCIOS FINANCEIROS S A | PAULO SERGIO DE CARVALHO | CARLOS EDUARDO NAEGELI GONDIM | EMILIO BENTANCOURT | PATRICIA QUIRICO COIMBRA,0,0,0,0,0,,https://www.portoseguro.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de Câmbio,41560568000144,PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA,PRONANCE CORRETORA,PR,7535,02,20210413,20210413,,6612603,ODEMAR_ALMEIDA65@HOTMAIL.COM.BR,41,32238822,ODEMAR MANOEL DE ALMEIDA | BRUNO ROBERTO DA FONSECA PINTO,0,0,0,0,0,,https://www.pronance.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,62264924000152,QORE DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS LTDA,QORE,SP,7107,02,20051103,19721212,,6612602,FINANCEIRO@QORE.COM.BR,11,48583270,QORE HOLDING FINANCEIRA LTDA | WALDOMIRO PLACIDO NETO | EDSON TAKESHI KONDA NAKAMURA | NILEIDE GUERRA DE ABREU | ROBERTO ALEXANDRE ZIEHFUSS HESKETH,0,0,0,0,0,,https://qoredtvm.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,89960090000176,RB INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LIMITADA,"",SP,7107,02,20031018,19831031,,6612602,CONTROLADORIA@RBINVESTIMENTOS.COM,11,31272732,RB INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LIMITADA. | MAURO APARECIDO GIMENEZ PONTES | MAURO TUKIYAMA | RALPH BICUDO ANNICCHINO | RB INVESTIMENTOS 2 LTDA | ADALBERO DE ARAUJO CAVALCANTI | GLAUBER DA CUNHA SANTOS,0,0,0,0,0,,https://www.rbinvestimentos.com,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,17354911000110,RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,RENDIMENTO CAMBIO,SP,7107,02,20031108,19681107,,6612602,COMPLIANCETRIBUTARIO@RENDIMENTO.COM.BR,11,36297094,MARCELO MAKTAS MELSOHN | ABRAMO DOUEK | ALEXANDRE GOMES FIALHO | FABIO ZICARI | ROGER ADES | FLAMINIO OLIVEIRA FERREIRA | ARETUZA APARECIDA SENA | RICARDO SIMONE PEREIRA | EDUARDO GONI DE OLIVEIRA | EDWIN DOUEK,0,0,0,0,0,,https://www.rendimentocambio.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,62318407000119,S3 CACEIS BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,"",SP,7107,02,20051103,19690121,,6612602,SC_ADMSOCIETARIO@S3CACEIS.COM.BR,11,40043535,FABIO RIBEIRO | JOAQUIN ALFARO GARCIA | RAFAEL GUAZZELLI FERME | ANDREIA RUMI NAKAMURA | ANGELA AMODEO | FABIO HIDEO MASSUDA | ALESSANDRO TOMAO | JULIANA DA CUNHA ASSAD,0,0,0,0,0,,https://www.s3dtvm.com.br,"Não há evidências nos resultados da busca de que a 'S3 CACEIS BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. As atividades da empresa listadas focam em serviços financeiros tradicionais como administração e custódia de fundos de investimento e distribuição de produtos de investimento."
INCUMBENTE,Sociedade Corretora de Câmbio,28762249000153,SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.,"",CE,1389,02,20170929,20170929,,6612603,"",85,32197993,ANTONIO MAURICIO SALES CYSNE | FRANCISCO HAVELANGE DA SILVEIRA | BRENO DE OLIVEIRA CYSNE,0,0,0,0,0,,https://www.sadoc.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de TVM,29162769000198,SANTANDER CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,"",MG,4123,02,20171128,20171128,,6612601,CONTABILIDADE@TOROINVESTIMENTOS.COM.BR,31,36658700,SERGIO AMANCIO DA SILVA | ANAMARIA RIBEIRO LIMA PEREIRA PIMENTA | GUSTAVO ALVES LENDIMUTH,0,0,0,0,0,,https://site.santandercorretora.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de TVM,51014223000149,SANTANDER INSTITUCIONAL CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.,"",SP,7107,02,20051103,19820826,,6612601,CADASTRO.SANTANDER@TARGETLAW.COM.BR,11,40043535,SERGIO AMANCIO DA SILVA | ANAMARIA RIBEIRO LIMA PEREIRA PIMENTA | LUIZ GUILHERME CRISTOFORO DA SILVEIRA | CARLOS AUGUSTO CAMARGO FARIA,0,0,0,0,0,,https://www.santander.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de Câmbio,40333582000142,SAYGO CORRETORA DE CÂMBIO S.A.,SAYGO CAMBIO,SP,6619,02,20210111,20210111,,6612603,CLAUDIA.VELEIRO@ZEBRACAMBIO.COM.BR,11,45273341,THIAGO GOMES HILARIO DE OLIVEIRA | SANDRO JULIANO VICENTE | FABIANE SAMPAIO VICENTE DE OLIVEIRA,0,0,0,0,0,,https://zebracambio.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,11417016000110,SCANIA BANCO S.A.,"",SP,7075,02,20091216,20091216,,6431000,LEANDRO.GARCIA3@SCANIA.COM,11,32140820,CARLOS JOSE RIVERA DE OLIVEIRA | JONAS PETER AHLSTEDT | SIMONE MONTAGNA | MARCOS MIGUEL GROSSO | OSCAR LARS RUNE JAERN,0,0,0,0,0,,https://www.scaniabanco.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,29030467000166,SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO,"",SP,7107,02,20051103,19841004,,6422100,ADMINISTRATION.SP@BR.SCOTIABANK.COM,11,22028100,PAULO ANDRE CAMPOS BERNARDO | JAQUES MESTER | FABIO TIROLLI DE SOUSA | RODRIGO ALMEIDA SERGIO | LUCIANA CHI | FABIO CHIAMOLERA JACOB | DANIELA MARINO,0,0,0,0,0,,https://www.br.scotiabank.com,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de TVM,39696805000157,SCOTIABANK BRASIL S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS,"",SP,7107,02,20201106,20201106,,6612601,ADMINISTRATION.SP@BR.SCOTIABANK.COM,11,22028222,PAULO ANDRE CAMPOS BERNARDO | JAQUES MESTER | RODRIGO ALMEIDA SERGIO | FABIO TIROLLI DE SOUSA | LUCIANA CHI,0,0,0,0,0,,https://www.br.scotiabank.com,"Não foi encontrada evidência direta de que a instituição financeira brasileira 'SCOTIABANK BRASIL S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS' anunciou, lançou ou está construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026, com base nas informações disponíveis. As demonstrações financeiras e relatórios de atividades da corretora para 2024 e 2025 não mencionam tais iniciativas."
INCUMBENTE,Sociedade Distribuidora de TVM,07397614000106,SICOOB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,SICOOB DTVM,DF,9701,02,20050504,20050504,,6612602,DTVM@SICOOB.COM.BR,61,32175315,BANCO COOPERATIVO SICOOB S.A. | RICARDO DE ALMEIDA HORTA BARBOSA | MARIO SERGIO MOURAO DORNAS | FILIPE CARLOS DE OLIVEIRA FERREIRA PINTO,0,0,0,0,0,,https://www.sicoob.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de Câmbio,16854999000176,SINGRATUR CORRETORA DE CÂMBIO LTDA,SINGRATUR CORRETORA DE CAMBIO,PR,7691,02,20120906,20120906,,6612603,MARCELA_SINGRATUR@HOTMAIL.COM,44,30266465,ALBERTO HADDAD | JOSE APARECIDO LONGHI | MARCELA SOUZA DE PAULA | PEDRO HENRIQUE THOMAZ HADDAD,0,0,0,0,0,,https://www.singratur.com.br,"Não há evidências nos resultados de busca de que a 'SINGRATUR CORRETORA DE CÂMBIO LTDA' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. A empresa foca em serviços tradicionais de câmbio."
INCUMBENTE,Sociedade Corretora de TVM,17315359000150,SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A,"",MG,4123,02,20021116,19690418,,6612601,"","","",ANA LUCIA FERREIRA RODARTE | BERNARDO GUIMARAES RODARTE,0,0,0,0,0,,https://www.sita.com.br,"Não foram encontradas informações sobre a 'SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A' ter anunciado, lançado ou estar construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Banco Múltiplo,15173776000180,SOCIAL BANK BANCO MÚLTIPLO S/A,"",BA,3849,02,20020209,19670519,,6422100,JURIDICO@SOCIALBANK.COM.BR,11,32189441,RODRIGO BORGES CUNHA | MARCOS GABRIEL VALVERDE VACA,0,0,0,0,0,,https://www.socialbank.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de Câmbio,08520517000113,SOL CORRETORA DE CÂMBIO S.A.,SOL CORRETORA,RN,1761,02,20061214,20061214,,6612603,SOLCORRETORA@SOLCORRETORA.COM.BR,84,20301000,LEANDRO RIBEIRO DOS REIS | JAQUELINE DE LACERDA BARBOSA | SAULO PASSOS GUIMARAES | JOAO RICARDO SANTORO SORTINO,0,0,0,0,0,,https://www.solcorretora.com.br,"Não foram encontradas evidências de que a 'SOL CORRETORA DE CÂMBIO S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Banco Comercial,09274232000102,STATE STREET BRASIL S.A. - BANCO COMERCIAL,"",SP,7107,02,20071213,20071213,,6421200,TAXBR@STATESTREET.COM,11,30275900,JOAO LUIZ MACEDO | TOMAS DOMINGUES TRUZZI | FERNANDA BRUNSTEIN | LUCIANA BARBOSA SILVEIRA,0,0,0,0,0,,https://www.statestreet.com,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,32206435000183,SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,"",SP,7107,02,20051103,19880930,,6612602,SOCIETARIO.SUGOC@SULAMERICA.COM.BR,21,25064323,MARCELO PIMENTEL MELLO | GUSTAVO KOHN GIOMETTI | MARIA AUGUSTA CRESPO MOSCA TOMITA | EVERTON MARCELO MARRAO ALVES | LEONARDO FRAGA PACHECO | JONAS BERBERT PULCHERI | OTAVIO DE GARCIA LAZCANO | RAFAEL PINTO FROES | GLAUCIA MARIA RIBEIRO DE CARVALHO,0,0,0,0,0,,https://www.sulamerica.com.br,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,03384738000198,TIVIO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,"",SP,7107,02,19990910,19990910,,6612602,LEGAL@TIVIO.COM,11,41602049,GUILHERME MULLER LEAL | JOSE AUGUSTO RAMALHO MIRANDA | ADILSON DONISETE FERRAREZI | ALICE SOBRAL SINGER | ENRICO VINCENZO TROTTA | BRUNO FUNCHAL | SAMI KARLIK | RODRIGO BORGHETTI DE AZEVEDO FREIRE | JULIANA LAHAM,0,0,0,0,0,,https://www.tivio.com,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,02276653000123,TRINUS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TRINUS INVESTIMENTOS,GO,9373,02,20050827,19970707,,6612602,ADMINISTRATIVO@TRINUSCO.COM.BR,62,37731500,DIEGO SIQUEIRA SANTOS | GIBRAN FERREIRA ESTEPHAN | LIVIA LEMOS MAIA | MARCO ANTONIO MEDEIROS BENACCHIO REGINO,0,0,0,0,0,,https://trinus.co,"Não foram encontradas evidências de que a TRINUS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026, de acordo com as informações disponíveis."
INCUMBENTE,Sociedade Corretora de Câmbio,30183111000141,TROCKA CORRETORA DE CAMBIO LTDA.,TROCKA,RJ,6001,02,20180412,20180412,,6612603,TROCKA@TROCKA.COM,21,20182460,JOAO PEDRO MARCONDES FERRAZ FABBRIANI | NORBERTO DE ANDRADE NETO,0,0,0,0,0,,https://www.trocka.com,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de TVM,61747085000160,TULLETT PREBON BRASIL CORRETORA DE VALORES E CÂMBIO LTDA,"TULLETT PREBON BRASIL, TULLETT PREBON E TULLETT BRASIL",SP,7107,02,20050924,19680620,,6612601,TULLETTPREBON@TULLETTPREBON.COM.BR,11,21114800,EDUARDO NOGUEIRA DA ROCHA AZEVEDO | TULLETT PREBON HOLDINGS DO BRASIL LTDA. | ICAP DO BRASIL CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA | PEDRO JOSE DE MESQUITA FERNANDES,0,0,0,0,0,,https://tullettprebon.com.br,"Não foram encontradas evidências de que a 'TULLETT PREBON BRASIL CORRETORA DE VALORES E CÂMBIO LTDA' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026, com base nas informações disponíveis."
INCUMBENTE,Sociedade Corretora de Câmbio,15482499000198,TURCÂMBIO - SOCIEDADE CORRETORA DE CÂMBIO LTDA.,"",SC,8143,02,20120507,20120507,,6612603,LEONARDO@TURCAMBIO.COM.BR,48,32546200,LEONARDO DOMINGOS RIBEIRO | MINGOTE PARTICIPACOES LTDA,0,0,0,0,0,,https://www.turcambio.com.br,"Não foram encontradas evidências de que a TURCÂMBIO - SOCIEDADE CORRETORA DE CÂMBIO LTDA. tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. As informações disponíveis sobre a empresa indicam que ela atua com câmbio de moedas em espécie, transferências internacionais e cartões pré-pagos de viagem."
INCUMBENTE,Sociedade Corretora de TVM,61809182000130,UBS (BRASIL) CORRETORA DE VALORES S.A.,"",SP,7107,02,20051103,19720706,,6612601,"",11,37018600,MARCELLO ANTONIO CHILOV LUZETTI | RAFAEL PAIXAO GROSS | ALINE DE MENEZES SANTOS | CAMILA ANGELI RIBEIRO | DANIEL VEIGA DE CARVALHO | DOUGLAS HENRIQUE PASSOS PADUA | ROGERIO JEMES GITIRANA | BERNARDO DE AZEVEDO SILVA ROTHE | BETINA MACHADO FERRAZ | MARCELO AUGUSTO RAMOS,0,0,0,0,0,,https://www.ubs.com,erro: 'candidates'
INCUMBENTE,Banco de Investimento,18520834000193,UBS BB BANCO DE INVESTIMENTO S.A.,"",SP,7107,02,20130719,20130719,,6432800,OL-UBSBB-GOVERNANCE@UBS.COM,11,99999999,MELISSA WACHLEVSKI MACHADO | DANIEL CARDOSO MENDONCA DE BARROS | FERNANDA BARBOSA CAMPOS | RICARDO SICILIANO | MARCELO OKURA | MARIA CRISTINA PRIOLI | FERNANDO DE CARVALHO | CARLA SARKIS TEIXEIRA,0,0,0,0,0,,https://www.ubs.com,"As buscas não indicaram que a instituição financeira brasileira 'UBS BB BANCO DE INVESTIMENTO S.A.' anunciou, lançou ou está construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. As atividades relacionadas a esses tópicos foram atribuídas à UBS global ou UBS AG, não especificamente à sua operação brasileira UBS BB."
INCUMBENTE,Sociedade Corretora de TVM,02819125000173,"UBS BB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.","",SP,7107,02,20031004,19980922,,6612601,OL-UBSBB-GOVERNANCE@UBS.COM,11,99999999,DANIEL CARDOSO MENDONCA DE BARROS | MELISSA WACHLEVSKI MACHADO | FERNANDA BARBOSA CAMPOS | RICARDO SICILIANO | ANDERSON LEITE BRITO | MARCELO OKURA | MARIA CRISTINA PRIOLI | FERNANDO DE CARVALHO | CARLA SARKIS TEIXEIRA,0,0,0,0,0,,https://www.ubs.com,erro: 'candidates'
